gene	leverage
USH1G	-0.6795
CYR61	-0.8062
C8orf48	-0.2237
MOBKL1B	-0.3569
TSPYL4	-0.2939
BAT4	-0.4357
FAM164C	-0.2375
CCDC11	-0.3482
C10orf18	-0.3986
SCNM1	-0.3819
CCDC67	-0.4317
C20orf195	-0.3217
C21orf91	-0.4357
ZFC3H1	-0.2256
CCDC112	-0.3968
C19orf25	-0.4072
KIAA1539	-0.4357
C1orf111	-0.4357
C7orf50	-0.4357
TTC14	-0.4357
FAM13C	-0.4357
DFNB31	-0.7442
KIAA0368	-0.9079
PLDN	-0.3887
PTPRN	-0.4269
RBFOX1	-0.8846
KCNA3	-0.3024
CABP4	-0.8179
CD200	-0.8202
ZKSCAN3	-0.834
CERCAM	-0.7498
CHRNB2	-0.479
LYNX1	-0.6665
LYPD1	-0.2112
CHRNA3	-0.4816
CHRNA6	-0.5333
DPYS	-0.8442
DKFZP686E1183	-0.4776
GUCY2D	-0.5814
DKFZP686G1650	-0.7784
TSNAX-DISC1	-0.7784
GUCA1B	-0.4868
GUCA1C	-0.5067
NAALADL2	-0.8842
TSNAXIP1	-0.7492
CELSR3	-0.1377
NARS	-0.3842
HPCAL1	-0.3567
RCN1	-0.1139
SC4MOL	-0.4283
SFRS14	-0.4283
ACOT7	-0.3647
FAM46B	-0.3565
VSTM2L	-0.426
MTERFD2	-0.4283
BEND2	-0.4283
KIAA2026	-0.4283
CLEC4F	-0.4283
R3HDM2	-0.4283
GPATCH8	-0.4283
R3HDM1	-0.4283
C17orf81	-0.4283
FAM21C	-0.4283
C11orf41	-0.4283
AHDC1	-0.4283
PHPT1	-0.3818
ST6GALNAC6	-0.4283
STAC2	-0.4283
HSN2	-0.4283
ZCCHC13	-0.4283
FAM193B	-0.3748
METT11D1	-0.1924
C2orf3	-0.4283
ZC3H10	-0.3149
KIAA0174	-0.3984
ZNF804A	-0.4283
ZNF276	-0.3846
SAPS2	-0.4283
ENTPD6	-0.4283
SPHKAP	-0.5551
ST8SIA3	-0.9284
IGJ	-0.9095
B3GALT6	-0.2985
B3GAT1	-0.2985
B3GAT2	-0.2985
B4GALT7	-0.2808
XYLT1	-0.2985
XYLT2	-0.2985
SLC16A3	-0.7268
SLC7A6	-0.731
SLC7A9	-0.6275
CARTPT	-0.6782
CEACAM7	-0.2902
EMILIN2	-0.4068
VWA1	-0.2087
VASN	-0.6912
TNFRSF10C	-0.6112
SCGB1A1	-0.5086
AZGP1	-0.5549
GBP3	-0.978
GALNT6	-0.1862
HPS5	-0.7435
MUC16	-0.1533
PRELP	-0.1935
SACS	-0.531
PRUNE	-0.9332
KIF9	-0.9621
PIP	-0.715
KCNAB2	-0.1059
ORM1	-0.7017
MARCH4	-0.8537
CCL3L3	-0.822
ARL6IP5	-0.5851
ACOT9	-0.976
ALKAL1	-0.9861
URI1	-0.8976
ATP12A	-0.7126
FXYD4	-0.7761
RS1	-0.8723
TOR1AIP2	-0.7244
NLGN3	-0.3378
NLGN4Y	-0.5073
CORTBP1	-0.7448
G2E3	-0.4607
TET3	-0.7303
NKX2-4	-0.8601
SLC25A20	-0.837
MTMR12	-0.7604
THAP3	-0.7681
P4HTM	-0.8863
SPATC1	-0.8406
TCTEX1D4	-0.8063
METTL2B	-0.7517
ABCB5	-0.9622
TIMM44	-0.4587
KCNC1	-0.3212
YME1L1	-0.6178
ULBP3	-0.5777
PRDX6	-0.5569
RYR3	-0.5506
CNGA1	-0.5975
PYGL	-0.4753
PYGM	-0.384
CDS1	-0.8373
CDS2	-0.8427
PLCL1	-0.5602
GLG1	-0.857
GPR78	-0.8982
ADRBK2	-0.7673
TRPM6	-0.9496
TUBA4	-0.8532
CST5	-0.9255
ABI3BP	-0.8055
TMEM147	-0.5816
CSN3	-0.7785
DUSP28	-0.8071
MOSPD1	-0.861
ODF4	-0.6209
H1FNT	-0.6235
POU5F2	-0.9426
SHISA3	-0.6235
TMEM100	-0.6235
LCMT1	-0.5614
KIAA1217	-0.5396
GIN1	-0.8669
ARMC7	-0.7907
KCTD4	-0.6071
GUCY1A2	-0.4746
GUCY1A1	-0.7314
GUCY1B1	-0.6829
PDE9A	-0.7285
PTS	-0.7437
ETNK2	-0.9188
ACTL7A	-0.8626
C2orf28	-0.9392
DMRTB1	-0.477
SETD8	-0.9745
ADI1	-0.8811
TBCEL	-0.7619
MEPCE	-0.6022
LNX2	-0.5805
ZSCAN23	-0.4234
ZFAT	-0.8096
C5orf13	-0.8433
CDH13	-0.2126
PCDH12	-0.2187
PCDHA7	-0.1743
PCDHGC5	-0.2146
CDH19	-0.242
CDH22	-0.242
CDH23	-0.1478
CDHR1	-0.242
CELSR1	-0.1554
DCHS1	-0.1529
FAT2	-0.242
FAT3	-0.242
PCDH10	-0.1872
PCDH11X	-0.23
PCDH11Y	-0.242
PCDH15	-0.1923
PCDH20	-0.1924
PCDH9	-0.242
PCDHA1	-0.242
PCDHA11	-0.2211
PCDHA12	-0.2203
PCDHA2	-0.2211
PCDHA3	-0.2211
PCDHA5	-0.2211
PCDHA6	-0.2162
PCDHA8	-0.2211
PCDHA9	-0.184
PCDHAC2	-0.2411
PCDHB1	-0.242
PCDHB10	-0.2373
PCDHB11	-0.2067
PCDHB12	-0.242
PCDHB13	-0.242
PCDHB14	-0.2227
PCDHB15	-0.242
PCDHB16	-0.242
PCDHB18P	-0.242
PCDHB2	-0.2038
PCDHB3	-0.2278
PCDHB4	-0.242
PCDHB5	-0.242
PCDHB6	-0.242
PCDHB7	-0.242
PCDHB8	-0.242
PCDHGA1	-0.242
PCDHGA11	-0.2038
PCDHGA2	-0.242
PCDHGA3	-0.242
PCDHGA6	-0.242
PCDHGA8	-0.2166
PCDHGB3	-0.2038
PCDHGB7	-0.242
SCUBE1	-0.8753
PCDHGC3	-0.2668
PCDHGB1	-0.2163
PCDHGB4	-0.2791
PCDHA10	-0.3124
PCDHGC4	-0.3047
PCDHGA10	-0.3515
PCDHGB2	-0.2713
PCDHGB5	-0.2633
PCDHGB6	-0.3515
TMEM223	-0.3485
FAM84B	-0.9262
AMBN	-0.4534
AMTN	-0.4534
ANO8	-0.2684
APOL1	-0.2318
HRC	-0.3527
BPIFB2	-0.4534
MESD	-0.5679
CALU	-0.4313
CAPRIN2	-0.6118
GJA10	-0.5351
CKAP4	-0.2602
STC2	-0.1879
EVA1A	-0.4534
SERPINA10	-0.3174
FAM20B	-0.4534
FSTL3	-0.2795
FUCA2	-0.4373
GOLM1	-0.2608
MELTF	-0.0979
MEPE	-0.4534
MGAT4A	-0.4534
MSLN	0.0645
SCG3	-0.4067
SPP2	-0.4534
GJA9	-0.6095
GJB7	-0.5351
GJD4	-0.6095
SLC38A3	-0.5821
FAM20A	0.0365
FAM20C	0.0379
PCDH19	-0.6363
PCDHGA7	-0.5988
PCDHGA9	-0.5988
SDK2	-0.6363
SMEK2	-0.7029
IMMT	0.0085
TOMM20	-0.1504
KIAA1377	0.0499
NDUFB9	-0.0674
C16orf59	-0.7416
TBC1D25	-0.3126
SCOC	-0.5233
C1orf216	-0.5267
MORC2	-0.8359
FABP7	-0.9516
TASOR	-0.8192
CHST4	-0.1431
BCAN	-0.2635
DSC1	-0.6981
DSG4	-0.7055
DSC2	-0.6816
HADHA	-0.7438
CACNB3	-0.1054
CER1	-0.2737
AFG3L2	-0.4093
CACNB4	-0.0869
GPC4	-0.2583
TMED5	-0.6552
NACA2	-0.935
C20ORF112/RUNX1	-0.7657
RTCB	-0.8071
FRZB	-0.5942
SFRP5	-0.6079
TSPAN7	-0.7151
DKK2	-0.5718
DKK4	-0.5884
PRDM11	-0.8448
RUNX1/C20ORF112	-0.7657
RUNX1/CBFA2T2	-0.7657
LRRC4B	-0.5345
WLS	-0.535
PORCN	-0.7036
PPP6R2	-0.8666
TXNL4B	-0.5928
RBMY1E	-0.5435
SNX32	-0.7246
SUMF2	-0.4838
RNPEP	-0.8423
ZNF653	-0.9319
KCNIP4	-0.6613
PRLHR	-0.7186
ACCN1	-0.6901
ACCN3	-0.5736
SNX22	-0.8101
LAD1	-0.9311
PVRL2	-0.4825
ACKR2	-0.6161
ACKR4	-0.6162
CCR1	0.017
CCR10	0.0194
CCR2	0.0365
CCR3	0.063
CCR4	0.0135
CCR6	-0.0085
CCR8	0.0088
CCR9	-0.0157
CCRL2	-0.6173
CD164	-0.6361
CX3CR1	-0.0124
CXCR5	0.0016
CXCR6	-0.0217
RARRES2	-0.6489
XCR1	0.0119
GRK6	-0.2887
XPR1	-0.9508
ATRNL1	-0.8307
KLK1	-0.6769
CXCL14	-0.6805
PF4V1	-0.6231
PLP2	-0.4662
TPST1	-0.5993
CHRNE	-0.5283
SLURP1	-0.4401
SLURP2	-0.4312
CHRNA2	-0.4308
CHRNB3	-0.4816
CHRNB4	-0.4783
CHRNA5	-0.49
GPR15L	-0.9916
GPR119	-0.6212
TIMM8A	-0.6645
ANKS1B	-0.7228
UFD1L	-0.863
MRPL28	-0.0589
PON2	-0.9194
NDUFB10	-0.2287
BEST1	-0.4029
ANKRD50	-0.6123
GOLPH3	-0.5886
BORCS5	-0.6662
CFAP410	-0.4632
DKFZP667O202	-0.6022
MFF	-0.7976
MIEF1	-0.6509
MIEF2	-0.7976
NEK5	-0.8804
SORCS1	-0.4382
FUT7	-0.7987
TNFSF8	-0.8129
GSTM1	-0.3774
ABCC8	-0.2665
AKNA	-0.7368
ARPP19	-0.8232
COMMD3	-0.7039
CELF4	-0.6096
CELF6	-0.6096
DISP3	-0.6096
DUS1L	-0.7645
HDDC2	-0.8574
PTPMT1	-0.9546
GCH1	-0.6802
GPAM	-0.8091
GPAT2	-0.503
MCCC2	-0.5773
HSPB3	-0.4365
INSM2	-0.6096
PDE2A	-0.6096
VSX1	-0.6096
VWC2L	-0.6096
BMP2K	-0.8441
EFHA1	-0.8441
CNKSR2	-0.4368
SNTB1	-0.5142
MAP3K7IP2	-0.6245
HIST1H2AL	-0.7996
C10orf119	-0.9452
HSD17B14	-0.5997
SLC27A5	-0.9935
RELT	-0.6284
MYCL1	-0.8652
MYCL2	-0.884
SCN2A	-0.5384
DKFZP686K08123	-0.7172
DKFZP781A0295	-0.7172
FRY	-0.7172
PAPSS2	-0.8819
FAM127B	-0.6541
TMCO6	-0.7618
FAM127A	-0.7618
NMNAT3	-0.9665
SLITRK1	-0.5817
SLITRK2	-0.5885
SLITRK3	-0.5817
SLITRK4	-0.5817
SLITRK5	-0.5817
SLITRK6	-0.5817
ADCYAP1	-0.344
TPBG	-0.9099
DLST	-0.2443
PODN	-0.8876
RILPL2	-0.5807
SEL1L3	-0.7062
KIAA1543	-0.7062
C14orf147	-0.7062
RGR	-0.651
GUK1	-0.8395
SDHA	-0.7358
TMPRSS11D	-0.9424
KRT1	-0.1237
KRT5	-0.2682
WDYHV1	-0.232
SPEF1	-0.7374
HPRT1	-0.501
IGF2BP2	-0.8729
OLFM2	-0.8872
KNS2	-0.7473
ZNF655	-0.3172
C12orf11	-0.8466
KLHDC2	-0.7035
ZFYVE27	-0.5124
ATP5H	-0.4746
ATP5MGL	-0.5287
ATPAF1	-0.4757
DKFZP434L0816	-0.4842
ATPAF2	-0.459
GABRE	-0.4161
EEF1A1P5	-0.8045
EEF1DP3	-0.8045
EFCC1	-0.8045
LOC392793	-0.8045
GABRG1	-0.4124
GABRP	-0.4496
SYNE4	-0.9597
PPP4R3C	-0.8914
PPP4R4	-0.8616
SFRS9	-0.7913
PAIP2	-0.786
GCNT1	-0.2509
GABRB2	-0.3738
GABRG2	-0.3585
MAN2A2	-0.3785
LOH12CR1	-0.9234
PAM	-0.657
SFRS2IP	-0.6411
SFRS11	-0.6866
TROVE2	-0.9558
CROCC	-0.9813
HNRPLL	-0.7299
EIF2C1	-0.7716
RBM12	-0.8277
ERO1L	-0.8064
ERO1LB	-0.8761
C12orf35	-0.8412
SFRS6	-0.7905
ZFP161	-0.9911
C1orf63	-0.9901
PTCD3	-0.0526
SSFA2	-0.708
PAIP2B	-0.8288
CDC45	-0.3799
CCNYL1	-0.7687
CCNYL2	-0.7687
CCNYL3	-0.7687
GINS1	-0.534
TPD52L3	-0.4635
MLF1IP	-0.9698
MAL2	-0.6677
TPD52L2	-0.674
STAU2	-0.6301
LGI1	-0.7056
NCDN	-0.7191
SNX19	-0.8446
CLEC3B	-0.6657
MYST2	-0.2063
FASTK	-0.3135
C10orf10	-0.3441
C1orf65	-0.0767
KIAA1267	-0.2613
C16orf48	-0.1261
KRT81	-0.138
RIBC2	-0.0899
KRT6B	-0.2605
TEKT4	-0.5635
CCDC33	0.023
CPNE7	-0.7526
ZMYND10	-0.6924
DBNDD2	-0.7526
CCDC42	-0.7481
MTHFS	-0.7481
ZNF594	-0.8686
VNN2	-0.2872
GGT1	-0.8004
TNNI3K	-0.6365
CFAP36	-0.7254
CYS1	-0.7021
CTPS2	-0.8163
LRCH1	-0.9938
SEPT8	-0.8128
DCTD	-0.4447
DGCR14	-0.8233
MRPL17	-0.0794
CNTROB	-0.7805
C3orf19	-0.9875
ABCB11	-0.8051
ADAM3B	-0.9883
KIAA0513	-0.7794
LYST	-0.5002
DPAGT1	-0.7492
C5ORF30	-0.7867
LHX3	-0.6154
MYST3	-0.417
ZNF238	-0.9606
MTHFD1L	-0.7917
MTHFD2L	-0.7917
MOGS	-0.8754
GPC2	-0.2462
GPC5	-0.2613
GPC6	-0.2931
CSPG5	-0.3654
NCAN	-0.238
PXYLP1	-0.7991
EXTL3	-0.819
HS6ST3	-0.846
AES	-0.3501
RUNDC3A	-0.6401
KRTAP4-12	0.0196
MAP7D1	-0.5582
TXNDC11	-0.5952
IFFO1	-0.5211
BRE	-0.5676
AGPAT6	-0.5933
C20orf12	-0.5933
PDZD4	-0.5933
LRRCC1	-0.7456
PANK4	-0.8968
AKD1	-0.8968
VPS26A	-0.5167
RAB9A	-0.1873
RAB9B	-0.5402
JAGN1	-0.3804
FAM114A1	-0.6725
FAM114A2	-0.6725
RPH3AL	-0.5108
RIMS2	-0.46
SYTL3	-0.4947
SGSM1	-0.7392
RABGAP1L	-0.7564
RAB27A	0.0644
MICAL3	-0.8996
TCEB3	-0.7405
FAM118B	-0.9361
IGDCC3	-0.8573
RGS9BP	-0.7519
CIZ1	-0.7985
SLC25A11	-0.5539
C1orf123	-0.7985
TTLL5	-0.7713
NUDT10	-0.9162
CYSLTR2	0.0902
CMKLR1	-0.5972
GRK3	-0.1131
NDUFS7	-0.169
MYOM1	-0.5823
OVGP1	-0.3575
TUFM	0.0013
CPAMD8	-0.9281
GPR1	-0.793
KCNJ11	-0.28
KCNJ13	-0.8169
KCNJ8	-0.7284
ABCC9	-0.6375
KCNJ14	-0.7977
KCNJ18	-0.8184
SLC9C1	-0.9707
KCNQ1	-0.2147
MC2R	-0.405
ADGRF5	-0.7578
SFTPC	-0.6876
CYSLTR1	-0.1638
ARRDC3	-0.6214
GPR32P1	-0.6879
GPR33	-0.6879
CALHM1	-0.8169
GPR35	-0.8165
HSD17B3	-0.6951
CNGA3	-0.7135
CNGB3	-0.8317
PDE6C	-0.8338
PDE6H	-0.7191
PALM	-0.9161
P2RY8	-0.827
FETUB	-0.8585
FNDC5	-0.372
GPR26	-0.8923
SAPCD2	-0.9668
MRAP	-0.7102
SLC12A7	-0.9514
SRD5A3	-0.7887
REEP2	-0.9782
RTP3	-0.8911
RTP4	-0.888
GNAL	-0.0024
OSTM1	-0.8606
SUCLG2	-0.5702
CGB3	-0.7671
CHST8	-0.7924
ACY1	-0.9116
C6orf165	-0.4664
MFSD3	-0.4191
ATXN7L2	-0.4427
ZNF581	-0.295
DDX19A	-0.4769
C19orf60	-0.4956
IQUB	-0.4956
BAALC	-0.4956
C18orf45	-0.4956
LRRN4	-0.4956
KIAA0415	-0.4956
C18orf56	-0.4956
MTUS1	-0.9878
CGB	-0.8439
CHST9	-0.4577
CGB7	-0.7932
GPR22	-0.9342
REEP1	-0.385
RTP1	-0.397
RTP2	-0.397
MRAP2	-0.8145
NLN	-0.9273
TAC4	-0.9581
CABP1	-0.6988
ACP6	-0.7469
NAGA	-0.9785
EFHB	-0.9385
COX6A2	-0.8979
PGM5	-0.5971
ANKRD23	-0.8021
TMCO7	-0.8811
RCAN3	-0.8946
CA4	-0.7377
SLC4A1AP	-0.7781
PIH1D3	-0.6814
DNAAF5	-0.8714
NTMT1	-0.9156
RDBP	-0.8062
C15orf29	-0.5198
HBXIP	-0.3931
TIMM17A	-0.3643
ISOC2	-0.698
NAT9	-0.4655
NIPSNAP3A	-0.4972
ZNF11B	-0.6723
PPOX	-0.5671
MRPS9	-0.053
TSPYL1	-0.5642
CELA2A	-0.4138
KLK5	-0.4263
PPTC7	-0.6811
EDEM2	-0.8837
FAM46A	-0.3503
SGCB	-0.631
SGCD	-0.5862
SYNE3	-0.6152
DTNB	-0.3227
MYBPH	-0.693
CADPS	-0.6935
C1orf182	-0.8575
C11ORF95	-0.766
CTDSPL2	-0.5664
SAMD11	-0.9179
ZFHX2	-0.8525
NRARP	-0.766
PHF13	-0.766
PRDM15	-0.766
CTDNEP1	-0.772
SPRR2C	-0.9051
C4orf41	-0.8254
HDHD2	-0.6809
SGOL1	-0.5172
KIAA0182	-0.6023
UBA5	-0.7086
TRAK2	-0.4499
NUP62CL	-0.9514
C14orf166	-0.9806
MESDC1	-0.9568
EXOSC3	-0.2435
EXOSC2	-0.2076
EXOSC8	-0.1446
BOP1	-0.3048
EXOSC10	-0.1173
RPF2	-0.5017
ENOPH1	-0.198
TIMM10	-0.5074
KCNE2	-0.5457
TIMM9	-0.5074
DKFZP313C0640	-0.683
DKFZP781H1425	-0.7789
PDHA1/LOC79064	-0.683
RUBCNL	-0.7425
FMOD	-0.2023
FCN1	-0.3941
SLC25A10	-0.5553
PRPH2	-0.7999
ALG10	-0.7458
ALG10B	-0.848
CEP19	-0.8718
PTPN9	-0.3819
PLEKHG4	-0.7333
RAB15	-0.7257
CRELD2	-0.8587
BSN	-0.7655
UNC13A	-0.8039
SLC12A3	-0.657
CATSPER2	-0.6549
SERPINI1	-0.7061
KCND1	-0.2882
RRP12	-0.7415
KCND2	-0.2046
GID4	-0.445
DKFZP434K0926	-0.5898
BLOC1S1	-0.3713
CCDC53	-0.5735
C8orf30A	-0.5306
HIST1H2BN	-0.9616
HEL-215	-0.6199
STARD3	-0.5722
AMPD1	-0.9708
HAAO	-0.9793
CKMT1B	-0.9116
ABCA4	-0.7958
TMEM203	-0.6192
SLC46A1	-0.885
STIM1	-0.4213
LRRC26	-0.8116
LRRC38	-0.8116
LRRC52	-0.8116
LRRC55	-0.8116
TMEM106B	-0.9909
KCNQ4	-0.3322
ADAM11	-0.8328
CNTN3	-0.2676
CNTN5	-0.2676
ASIC1	-0.6849
ASIC2	-0.6323
ASIC4	-0.6717
ASIC3	-0.6849
CBLN1	-0.5565
CBLN2	-0.5281
KCNA10	-0.3456
SYT10	-0.6079
SYT12	-0.5963
PDZD11	-0.5761
KCNIP1	-0.6768
GRASP	-0.776
KCNIP2	-0.6768
ZZEF1	-0.4353
COL4A3BP	-0.8531
ALDH7A1	-0.9508
SLC5A6	-0.7651
SHINC3	-0.6846
FBXO18	-0.8484
FBXO16	-0.8512
BAHCC1	-0.9513
BTN2A2	-0.6005
CHRNA10	-0.478
LRRTM1	-0.5569
NAT8B	-0.8407
BACE1	-0.1051
SPAG4	-0.6145
MGAT4B	-0.8554
FAM178B	-0.8554
CYB5R2	-0.338
KIAA1026	-0.6934
SCYL1	-0.6647
TMEM237	-0.823
TMEM138	-0.8428
RFX7	-0.8322
RFX8	-0.8322
FAM46D	-0.789
CHAC1	-0.789
JAKMIP2	-0.8855
ACCS	-0.9245
SDSL	-0.8331
SPERT	-0.6327
OBFC1	-0.8331
MCOLN1	-0.86
MOV10L1	-0.4355
ZBTB18	-0.7847
GINS2	-0.5391
GINS3	-0.5469
GINS4	-0.5484
PSG11	-0.5469
ORC3L	-0.458
CFAP20	-0.8377
TEX14	-0.9221
SUCLA2	-0.4392
FOXI2	-0.7553
MAEL	-0.4802
CRLS1	-0.7505
C17orf61	-0.7168
C7orf20	-0.4487
PRM2	-0.8406
IL17B	-0.7077
UQCRC2	-0.0666
UQCRC1	-0.1027
ST3GAL2	0.0138
C16orf45	-0.8104
COL21A1	-0.6053
COL22A1	-0.6053
COL26A1	-0.4549
COL28A1	-0.6053
DYM	-0.6247
PRORP	-0.6545
TRMT10C	-0.6545
ZBTB3	-0.6124
CCNL1	-0.6347
CDC2L2	-0.6594
RELL1	-0.6262
RAMAC	-0.948
C6orf203	-0.9247
TCF15	-0.9367
CSGALNACT2	-0.4462
CHPF2	-0.4712
CHST11	-0.4712
CHST12	-0.4712
CHST13	-0.4712
CHST14	-0.4712
CHST3	-0.4712
CHST7	-0.4712
CHSY1	-0.4712
CHSY3	-0.4712
CSGALNACT1	-0.4712
DSE	-0.4712
DSEL	-0.4712
UST	-0.4712
PROZ	-0.5491
BGN	-0.1449
PLA2R1	-0.724
LOXL4	-0.559
NAPRT	-0.9933
ZMYND19	-0.7846
MEA1	-0.8681
C20orf30	-0.802
C17orf70	-0.9717
SFRS5	-0.5906
ZBTB8	-0.376
MLEC	-0.8663
FAM71C	-0.9257
DIO2	-0.9262
SLC39A2	-0.8499
DDN	-0.8627
CIAPIN1	-0.5083
IGFBP7	-0.41
TMEM22	-0.8798
ITIH3	-0.8324
LIM2	-0.9013
SLC30A3	-0.6253
STRN4	-0.3689
THAP4	-0.868
MOBKL3	-0.3084
SPA17	-0.6542
ROPN1L	-0.4974
ABCC3	-0.7808
GGCX	-0.5028
F10	-0.3736
CELA3B	-0.6894
F7	-0.5998
MGEA5	-0.8477
SERPINB8	-0.448
AKR7A2	-0.6211
ACR	-0.413
EPR1	-0.6593
MASP2	-0.4478
C4BPB	-0.5093
AKR7A3	-0.5528
CHCHD10	-0.5329
SLC2A3	-0.9365
NDUFA1	-0.2368
ADCK2	-0.8589
PRIMPOL	-0.9638
CHCHD5	-0.7173
COX19	-0.7173
DKFZP434C1615	-0.8433
G7	-0.8433
PMS1	-0.6119
PMS2L15	-0.6147
PMS2P1	-0.6147
PMS2P11	-0.6147
PMS2P2	-0.6147
PMS2P3	-0.6147
PMS2P5	-0.6147
PMS4	-0.6147
PMS5	-0.6147
PMS6	-0.6147
PMS7	-0.6147
PMS8	-0.6147
MSH5-SAPCD1	-0.8433
PLEKHN1	-0.7787
SWSAP1	-0.7483
KIAA1984	-0.7728
ZFP91	-0.7728
CDC45L	-0.5906
ALS2CR8	-0.6804
ZNF410	-0.6462
ORC6L	-0.7425
C11orf1	-0.6138
SLC25A38	-0.6406
KIAA1191	-0.886
C7orf25	-0.6677
IGSF9	-0.7462
SEPT2	-0.5914
TIMM29	-0.724
ACSS1	-0.9102
DKFZP686G10254	-0.9256
PRX	-0.9362
LYPD3	-0.237
C20orf158	-0.7783
ZC3H7A	-0.9504
PLXDC1	-0.8979
CTRL	-0.8329
CTRC	-0.4479
GALNT4	-0.1389
C7orf30	-0.9276
DGCR6L	-0.4609
GTPBP10	-0.8542
NECAB2	-0.3667
PELO	-0.7794
PPCDC	-0.8891
DHX29	-0.6307
PISD	-0.5674
SNX7	-0.4006
FAM131C	-0.638
EFHC1	-0.7035
HYI	-0.7074
C10orf82	-0.7074
ZNF414	-0.7074
SNX20	-0.5389
C2orf51	-0.2904
CSRP2BP	-0.871
ENOX2	-0.5462
COX7A2L	-0.199
FAM156A	-0.5667
TRMT1	-0.5667
NDUFAF1	-0.3018
C18orf54	-0.5667
PNKD	-0.5541
ACMSD	-0.5667
C20orf72	-0.5667
C1orf107	-0.5667
ZSWIM2	-0.5169
TCEB3B	-0.3012
ORAI2	-0.3508
ABHD4	-0.7262
ABHD5	-0.7245
COX4I2	-0.3943
TCAF2	-0.991
C1orf190	-0.7294
CNO	-0.7143
C14orf48	-0.9529
ARL6	-0.4899
SYCE1L	-0.8682
GABRA2	-0.4197
GABRG3	-0.4028
GABRQ	-0.4443
NPTN	-0.6788
CLCC1	-0.7998
GABRA5	-0.4197
GABRA6	-0.4415
MKLN1	-0.7713
GPR89B	-0.7998
RWDD2B	-0.823
PLA2G15	-0.7292
TOMM22	-0.4573
OTC	-0.3849
TIMM23	-0.4289
PPHLN1	-0.6601
STARD9	-0.859
IDUA	-0.6071
CCDC137	-0.555
KBTBD4	-0.6071
B3GNTL1	-0.6071
CRABP1	-0.5825
ZFPL1	-0.6883
ATP5J2	-0.5319
MPP3	-0.4849
DUSP11	-0.7985
GSTM2	-0.3148
BCKDHA	-0.4069
BCKDHB	-0.528
DBT	-0.528
LIPT1	-0.4054
DLAT	-0.3673
PDPR	-0.6017
NOTCH2NLA	-0.54
SMOC1	-0.877
C19orf6	-0.9305
FAM160A2	-0.5233
LZTFL1	-0.709
WASHC2C	-0.6897
VPS50	-0.5245
ATG16L1	-0.4054
ATG16L2	-0.3741
HOOK3	-0.6503
C3orf34	-0.8126
ADAMTSL1	-0.5669
CTRB2	-0.7671
HIST1H1C	-0.5127
MGST3	-0.2134
ATAT1	-0.9942
MAGEC1	-0.4344
RUSC2	-0.4227
CTAG1B	-0.5929
ECHDC2	-0.486
ATP5L	-0.486
MRPL19	-0.0317
SIGMAR1	-0.7923
HCN3	-0.8012
TRP7	-0.8203
C1orf116	-0.8768
KIAA1712	-0.7776
VPS24	-0.6048
HBG2	-0.5306
BCAT1	-0.8007
PPIL4	-0.8317
MLL	-0.6345
MYST1	-0.8622
TASP1	-0.8801
RPE	-0.7881
HEL-S-95N	-0.9408
LRP10	-0.8941
KRTAP3-2	-0.4107
QPRT	-0.5176
FAM76B	-0.5864
ROM1	-0.9262
GPLD1	-0.0533
VPS16	-0.3442
GOLT1B	-0.5991
PTAR1	-0.8167
LAMP3	-0.8469
YIF1A	-0.3953
YIF1B	-0.3456
YIPF1	-0.4751
YIPF2	-0.4751
WDR89	-0.6126
GRINL1A	-0.5512
UQCRQ	-0.0979
HIGD1B	-0.8182
SKIV2L2	-0.4613
DIS3	-0.3311
COPG	-0.8192
C4orf14	-0.4898
NOL4	-0.5682
C1orf94	-0.2153
C9orf86	-0.438
EML1	-0.8725
DEFA4	-0.6593
DEFA6	-0.6593
UBE1C	-0.9606
SEPT9	-0.7348
SEPT11	-0.8011
PDGFRL	-0.8816
PPL	-0.2606
ZNF598	-0.9207
SPRR1B	-0.5089
GPAA1	-0.6314
PIGK	-0.508
DEXI	-0.71
LSM12	-0.7242
B3GNT4	0.0256
ZFAND3	-0.7242
MCF2L2	-0.7328
KIAA1598	-0.7328
SCAPER	-0.6384
AARS2	-0.7328
KIAA0564	-0.7328
MEGF10	-0.5783
FAM63A	-0.74
IL28RA	-0.6345
KCTD3	-0.5446
THUMPD3	-0.74
CHIC2	-0.4389
NUDT18	-0.1526
ZNF408	-0.2502
PRR13	-0.5597
CELA2B	-0.7891
MT-ND1	-0.2371
SPINK5	-0.5756
CCDC158	-0.9412
APOBEC2	-0.6427
DND1	-0.6434
RBM47	-0.6434
DCP2	-0.2563
CUGBP2	-0.7731
CCRL1	-0.8534
DARC	-0.8252
CMPK1	-0.8237
BRI3	-0.8237
CCBP2	-0.817
BEND7	-0.7475
ZNF711	-0.9843
ORC2L	-0.6789
MS4A3	-0.9787
DEPDC1	-0.9104
SQOR	-0.9032
MOCS3	-0.4124
KLHDC9	-0.8927
SAMD3	-0.9319
HIST1H1A	-0.5991
PROCA1	-0.8927
FAM32A	-0.9685
HIST1H3E	-0.7389
NOV	-0.6839
SIP1	-0.6022
SMN2	-0.7616
DDIT4L	-0.9068
NUPL2	-0.9928
ALKBH1	-0.9727
SFRS12	-0.3175
HIST1H2AI	-0.9446
ARD1A	-0.6622
LBHD1	-0.8867
NAA50	-0.6185
NAA20	-0.6622
SFRS2B	-0.7563
SFRS1	-0.5075
